Date,Time,User Name,Message,Tag,Gender
9-Nov-18,11.20am,Rebecca Bean‏ ,"I may look rather metal, but I do love a good", #depression#musical,Female
9-Nov-18,8.32am,Stuart C. Fawcett‏ ,Free the light concealed within your soul's darkest shadow. Breathe again... ,#spiritualgrowth #spirituality #selfhelp #fear #anxiety #depression #confusion #mentalhealth,Male
8-Nov-18,10.00pm,ILENE KAUFMANN‏ ,Darkness has no rightful place in your inner light... ,#Selfhelp #personaldevelopment #transformation #anxietyrelief #anxietyproblems #development #mentalhealth #selfawareness #depression #depressionawareness #spirituality #fear,Female
8-Nov-18,7.22pm,#FightingForMeagan‏ ,This is so true. I'm here if you want to talk. I am,#FightingForMeagan #depression #PTSD #bipolar #TBI #Suicidal #suicide #mentalhealth #mentalillness ,Female
8-Nov-18,6.15pm,DissociaDID‏ ,"In case anyone is struggling tonight, you've made it through things you thought you'd never survive. You can beat this, too. I'm glad you're here. l know it's hard. Please stay. ",#MentalHealth #Depression #SuicidePrevention #SickNotWeak,Male
8-Nov-18,1.03pm,Kevin Waller‏ ,"I think I've been quiet about it for long enough. I've been in a pretty dark hole for quite a while, and I think it's time to speak up. So I started a blog and I'm gonna put myself out there, scary as that is.",#depression #mentalillness #SickNotWeak,Female
8-Nov-18,7.41am,Stuart C. Fawcett‏ ,Expel the darkness from your heart. Allow your inner light to illuminate your soul. ,#stress #anxiety #selfhelp #spirituality #spiritualhealing #anxiety #selfconfidence #fear #belief #depression #selfimprovement ,Male
8-Nov-18,6.15am,The Anxiety Man‏,"If you feel depressed today, don't relate that to the future. That is how you feel today. In a month from now, you could feel completely different.",#mentalhealth #depression #love,Male
8-Nov-18,2.51am,Dom Mcloughlin #ProEurope #PeoplesVote,"After yesterday’s personal ‘crash’ in terms of emotion, I wanted to say thanks so much for your amazing support. After a long rest I’m feeling much more in control today. At the time everything feels hopeless, but deep down I know it will pass. ",#Depression #EndTheStigma,Male
8-Nov-18,1.56am,Stuart C. Fawcett‏ ,Free the light concealed within your soul's darkest shadow.,#spiritualawakening #spiritualgrowth #spirituality #selfhelp #fear #anxiety #depression #confusion #mentalhealth #personalgrowth #teenagers,Male
7-Nov-18,2.12pm,"Mary L Schmidt, Auth‏ ","""I want to go to Heaven, Mom"". Five years old. What would you say? ",#depression #Christian #inspiring #parenting ,Female
7-Nov-18,12.14pm,Reality & Positivity‏,"Love this quote for all those who hang on in with family and friends during the darkest, traumatic, painful times of those who are suffering with a #mentalhealth diagnosis. Here's a enormous thank you.",#depression #anxiety #bipolar #PTSD #CPTSD #OCD,Female
7-Nov-18,9.13am,nurseangepont‏ ,For most of my life #fear has stopped me from reaching goals. I am just really now learning that I really do have control over this. Fear equals discomfort. I'm ready to smash out of this zone of discomfort and make some changes. Who is with me?,#depression #anxiety #ptsd #strong,Female
6-Nov-18,3.55pm,Lifestyle Medicine‏ ,Finally Strength Training is the best medicine for our mental health,#Depression #Bodybuilding #Mentalhealth #Exercise,Male
6-Nov-18,2.46pm,Lifestyle Medicine‏ ,Person That Laughs More Is Much More Lonely Inside ,#mentalhealth #depression #Loneliness #mindfulness,Male
6-Nov-18,2.41pm,Stuart C. Fawcett‏ ,You don't have to suffer in silence. Darkness has no rightful place within your inner light.,#mentalhealth #anxiety #anxietyproblems #health #selfhelp #selfcare #depressed #depression #fear #SPIRITUAL ,Male
6-Nov-18,12.23pm,"Princess, The Tower‏ ","“Pain seemed completely, fundamentally, impossible to deal with on any level. Because suffering was just magnified so much.” Things I learned from ",#depression https://buff.ly/2Rl5OTR  @Nikki_Albert #chronicpain #mentalhealth #spoonies,Female
6-Nov-18,8.11am,Jessica Holmes‏ ,"I believe in second chances, hundreds of them",#MentalHealth #depression #anxiety,Female
6-Nov-18,5.59am,"Mary L Schmidt, Auth‏ ","""I want to go to Heaven, Mom"". Five years old. What would you say? ",#depression #Christian #inspiring #parenting ,Female
5-Nov-18,11.16pm,Katrina White 🌤 🌈 💕‏ ,"It's ok to feel sad. It's ok to feel mad. Just remember, you need to feel what you feel in order to heal.",#depression #MentalHealth #JoYTrain,Female
5-Nov-18,7.26pm, 👸 of THIS  🏰‏ ,Sometimes I wish I wasn't here. Not dead. Not alive. Just not here. Not in excruciating pain. Not exhausted. Not weary. Not floundering. Just not here in this place in my so called life.,#depression #SickNotWeak,Female
5-Nov-18,2.13pm,Anthony Rhead‏ ,"Rhythm of the storm, awareness to know, intensity will pass, momentum will slow. ",#becomingfragile #depression #micropoetry #poetry #antared,Male
5-Nov-18,12.41pm,byAnnaRae.com‏ ,"Hey everyone, I apologize for my absence. I’ve been struggling with depression & some life situations. Thank you for believing in me & our products. Thank you for the notes, messages & encouragements. The support has been truly overwhelming. ",#depression #support #love,Female
5-Nov-18,11.14am,  🎮 🎶 📽️ 📺   🇳🇱‏ ,"Today has been a day where my depression got a better hold on me again, unfortunately. Been feeling lonely af today. Slept good due to a sleeping pill last night. But hasn't helped the mood during the day. I hate feeling so alone...",#Depression #MentalHealthMatters,Male
5-Nov-18,7.37am,Sarah |‏ ,"One of the best mental health management tips I can give. Go workout. Even if it’s just for 15 minutes. Take a walk, do crunches, anything. I know it’s helped me out. Take care of yourself.",#MentalHealthAwareness #Depression #GAD,Female
4-Nov-18,11.56pm,vincent bal‏ ,The lighter side of the blues ,#photo #depression #burnout #fire #pointersisters #brucespringsteen ,Male
4-Nov-18,10.07pm,#FightingForMeagan‏ ,"I've been saying this all along, those thoughts can kill you. Hush.... listen to the hope voice, listen to your soul. I am",#FightingForMeagan #depression #PTSD #selfharm #mentalillness #hope #LPFamily #TBI #Suicidal #bipolar #KeepTalkingMH,Female
4-Nov-18,12.26pm, 💜Colin the HUGSTER 💜‏ ,No matter how lonely the darkness feels your not now or ever will be alone my fellow demon fighters Don't be afraid to reach out,#depression #anxiety #SuicideAwareness,Male
4-Nov-18,8.26am,nurseangepont‏,Past week has been a bit of a spiral into darkness again and it took effort but I managed to get up and out..life is a rollercoaster for sure. Funny how “normal” activities can just take so much effort that there isn’t much left for extra. ,#depression #ptsd,Female
4-Nov-18,4.14am,"Danny ¡LEEDS, CARAJO! Binks‏ ",In my experience with #depression I was so bad at functioning at all at the worst times. The way I slowly made my way back from the darkest. Is no secret having spoken about it on here before but having something to be able to focus all my attention on rather than sit and stew..., #depression,Male
3-Nov-18,9.13pm,Michelle Williams,Ughhhhhhhh!! The storm!!! Storms come but rainbows appear after!!! ,#depression #mentalhealth @PastorCJ @OWNTV!!,Female
3-Nov-18,3.48pm,tanja windegger‏,I think first we need to believe deep within us that what happened to us did not destroy our soul and that we are worthy of a happy fulfilling and joyous life ,#cptsd #depression #anxiety,Female
3-Nov-18,6.12am,Dom Mcloughlin #ProEurope #PeoplesVote‏,"I wish all my thoughtful caring and kind friends on here, both well and unwell, a fabulous weekend. Anyone struggling with, for example Depression or related illnesses, know your not alone and don’t give up. Things are never hopeless. I know. I’ve been there. #EndTheStigma",Depression  #EndTheStigma,Male
3-Nov-18,4.23am,Megan‏ ,"So guys, last night I finally reached my breaking point. I broke. So hard. I cried so hard. And I’ve woke up today with a smile on my face like nothing happened. ",#depression #mentalhealth #depressionisreal,Female
3-Nov-18,4.18am,Stuart C. Fawcett‏ ,Darkness has no rightful place in your inner light...,#anxiety #fear #selfhelp #depression #selfcare #selfconfidence #mentalhealth ,Male
3-Nov-18,3.28am,KaSi‏ ,"I always do my best, & give it 100% no matter what I do But, I still hear that voice in my head that says ”You’re not doing enough” & ”You’re not, and never will be enough” It both drives me & breaks me But I keep going",#mentalhealth #depression #anxiety,Female
1-Nov-18,3.24pm,Niki Livingston‏ ,"My Wellness Journey Part 1 ""Often it's the deepest pain which empowers you to grow into your highest self."" -Karen Salmansohn ",#MentalHealthMatters #wellness #bloggerlife #readers #stressmanagement #mustread #anxiety #depression #supplements,Female
1-Nov-18,12.54pm,Robert J. W.‏ ,"Aurora flashing from everything self-inflicted, I still cannot find my way back to my teeth.",#poetryisnotdead #writing #amwriting #poems #writerscommunity #writers #depression #sad,Male
1-Nov-18,8.59am,Heidi Gardner,"Took a day off work to make sure my brain doesn’t explode and I’ve filled my day with the antics of a wild 26 year old - reading, napping, baking banana bread and ordering a slow cooker",#depression #selfcare,Female
30-Oct-18,8.12am,"Mary L Schmidt, Auth‏ ","""Ahhh... they think I'm a star, but I'm not!""",#audiobook #yalit @NewAppleAwards #Depression #RBRT,Female
30-Oct-18,8.00am,"TAMBA, THE ONE AND ONLY  🇱🇷 😎‏ ",I been depressed and stressed for like 10 years. Never really like myself. Suicidal for 3 years. But yet I bring happiness to others. That’s a blessing but more of a cursed. You will never know what’s going on until you ask. ,#depression #mentalhealth #HELP,Male
30-Oct-18,1.19am,SgtSoftley,Simply overwhelmed by all the comments - all of this alien to me because I was in hiding. I ignored the dripping tap of #depression because I felt people needed me to always be strong and I was ignorant. But im speaking up now, #depression#DepressionIsReal #IllBeBack #policingkeighley,Male
29-Oct-18,8.23pm,"Princess, The Tower",“It is OK if all you did today was exist. We all have rough days but make sure you take care of yourself so you don’t make it worse.” ,#depression #chronicpain #spoonie,Female
29-Oct-18,10.30am,Dom Mcloughlin #ProEurope #PeoplesVote‏ 18,"I will never vote Tory and can’t support Labour at present with Corbyn and Co in charge. One thing I welcome from the budget is significant increases in real terms NHS investment, specifically in Mental Health spending, something close to my heart given my own ",#Depression,Male
29-Oct-18,2.42am,Sindi van Zyl  🌻,The mood stabilisers and the sleeping tablets helped to initially slow down the racing thoughts and eventually silence those voices. The therapy sessions equipped me to handle crises better ,#depression #mentalhealth,Female
29-Oct-18,2.39am,Sindi van Zyl  🌻,"The rest part is extremely important. One of the problems with depression is the endless thoughts and voices in your head. My husband called it ""a dog chasing its tail"". That drug-induced sleep is essential for the brain. I'll give an example of what used to happen to me", #depression,Female
28-Oct-18,2.19pm,Liam Collins‏ ,If there is anyone out there who hasn't already donated and can spare anything then please do and I will be forever grateful! ,#mentalhealthawareness #mentalhealth #depression #indiefilm #shortfilm #manchester #bafta #actor #writer #nhs #boxing,Male
28-Oct-18,10.02am,Dom Mcloughlin #ProEurope #PeoplesVote,"Oh dear, going dark and it’s 5pm. I hate this early evening darkness, highlighted particularly on this first Sunday when the hour goes back. No doubt it influences my mood for the worse and I’m sure many others. Well, we are one day nearer to spring ",#Depression #EndTheStigma,Male
27-Oct-18,934am,Niki Livingston‏ ,"My Wellness Journey Part 1 ""Often it's the deepest pain which empowers you to grow into your highest self."" -Karen Salmansohn",#mentalhealth #wellness #BloggerBabesRT #read #stressmanagement #panic #anxiety #depression #supplements #BloggerLoveShare,Female
27-Oct-18,6.30am,MFate‏,"I haven't seen this brought up in a while, so I'm going to be the one to do it. To new and non-stans alike, please check this out. It's Varsity Junwoo's first mixtape. It is really emotionally powerful", #depression,Female
27-Oct-18,5.30am,Nicole  🌌 🌙‏ ,You are worthy of love.,#ldnont #KeepTalkingMH #SickNotWeak #mentalhealth #depression #anxiety #ptsd #survivor #love #worthy,Female
26-Oct-18,3.36pm,"Rebecca Lombardo - Author, Advocate, Podcaster",I'm really not OK with this new trend I'm seeing of replica razor blades as a charm on a necklace. What message could you possibly be sending with this? I may be 5 years clean but it's still very triggering.,#KeepTalkingMH #bipolar #depression #selfharm #Triggered,Female
26-Oct-18,7.52am,Angel Daemon‏,"Dear #Depression, I give credit where credit is due.  You made me a better writer when you were out to destroy me. I turned it around & I’m still here. I almost gave in many times…but I’m still here. So Depression, do the world a favor and YOU kill yourself! ", #depression#FridayFeeling,Female
26-Oct-18,12.15am,The Counsellors Café‏,"I Was Alone, Depressed, and Spending All My Money on Delivery Pizza. Then I Learned to Cook. 'I didn't realize it at the time, but cooking was the one form of self-care I let myself indulge in.'",#selfcare #cooking #therapy #depression ,Male
25-Oct-18,8.53pm,Niki Livingston‏ ,"My Wellness Journey Part 1 ""Often it's the deepest pain which empowers you to grow into your highest self."" -Karen Salmansohn",#mentalhealth #wellness #BloggerBabesRT #read #stressmanagement #panic #anxiety #depression #supplements #bloggerssparkle,Female
25-Oct-18,6.47pm,Rebecca Bean‏ ,"If you could take a few moments and check out my friend @AidenHatfield and his clothing line @imwtclothing, I will love you forever", #depression,Female
24-Oct-18,11.06pm,Siv Ngesi,"I used to judge people who took their own lives , but now I know better! I’m ashamed of my ignorance and insensitivity", #depression,Male
24-Oct-18,9.49pm,Siv Ngesi,Check on your “strong” and “happy” friends, #depression,Male
24-Oct-18,12.27pm,Mama Lefa‏ ,"As a 2x suicide surviver, I know what it's like to be in such a dark place that the fear of death instantly disappears... ", #depression,Female
24-Oct-18,12.11pm,Mama Lefa‏ ,"There was a year I spent most of time in doors just sleeping. I cut all communication... I couldn't deal with the outside world. I wouldn't even bother opening curtains, eating or bathing...It all seemed useless. ", #depression,Female
24-Oct-18,11.31am,Detective‏,Why is depression and suicide so prevelant among musicians?? Is it the travelling?? Is it the superficial friends that follow you around that u can't open up to?? Is it the lack of private time??,#RIPHHP #RIPJABBA #depression,Male
24-Oct-18,9.41am,nurseangepont‏ ,Seize each day. I have been meeting my goal of getting up and staying up each day now for five days. May seem trivial but when you suffer from #depression it is HUGE! If all you do today is get up..I’m so proud of you #SickNotWeak,#depression #SickNotWeak,Female
24-Oct-18,9.26am,Dom Mcloughlin #ProEurope #PeoplesVote,"I’m aware I could discuss all the disasters on this planet till the cows come home, but why not share a few lighthearted tweets like I’ve just done about my new squirrel chum Kiwi. God we’ve got so many awful things to deal with. For me, it helps with my  #Depression a little ",#Depression ,Male
24-Oct-18,9.09am,Tshinakao Dikeledi Musundwa‏ ,More needs to be done with this silent killer called, #depression,Female
22-Oct-18,10.17pm, 💛TheChEEkyCupcake 💚‏ ,Feeling uneasy and not myself tonight... I hate feeling this way. I hate depression. I hate that I feel an incredible amount of tension/anger and sadness at the same time (and without reason). Screw my damn hormones, #depression,Female
22-Oct-18,2.14am,Monique‏ ,"And so I sit aching, because sometimes I write very personal poems and it can hurt to show what's going on inside, but it's also a way for me to write it away. Especially if I judge myself for feeling the way I do. I hope people can see me, through everything.", #depression,Female
22-Oct-18,1.00am,Fearless Soul,It's OK to not be OK all the time. Don't be too hard on yourself. Everyone has down moments and more than you know suffer from , #depression,Female
20-Oct-18,10.53am,The Anxiety Man‏ ,If you think you may need professional help for anxiety/depression - you probably do. Be smart and seek the assistance you need. Please. It can and will get a lot worse if you don't have the proper support system. ,#mentalhealth #love #anxiety #depression,Male
20-Oct-18,8.15am,Mark lanferman‏ ,Today makes 16 months sober. This is a lifetime journey but I'm happy to make it this far. Brothers and sisters we must fight the battle together show support to each other. Let's make it out of this alive. It's hard with inside suffering. ,#depression #Bipolar #SickNotWeak,Male
20-Oct-18,3..33am,#SayNoToDrugAbuse  🇫🇮 🇫🇮‏ ,"Everybody has one or two reasons to be depressed, but all I just want to say is never allow your challenges lead you to killing yourself, or lead you to taking drugs that will kill you little by little.", #depression,Male
19-Oct-18,1.18pm,The Bipolar Battle‏,This is my journey with #thebipolarbattle #bipolardisorder has forced me to be stronger. I have experienced the deepest and darkest #Depression &  the highest high of #psychotic #mania. I am wiser because of my journey with #bipolar.  Can you relate?, #depression#bpwarrior #KeepTalkingMH,Male
18-Oct-18,12.22pm, 💛TheChEEkyCupcake 💚‏ ,"Heading out to meet with my new therapist... Oh how I miss the one I was seeing back in Edmonton. I hate having to explain everything again, especially when I'm not feeling myself",#Depression #Anxiety #SickNotWeak,Female
17-Oct-18,5.13pm,Michael Nulty-Author,No one chooses to have dark days! No one chooses to be miserable every day! No one chooses to feel worthless! No one chooses to be tired all the time! And no one chooses to have suicidal thoughts! Depression is not a choice!,#mentalhealth #depression,Male
17-Oct-18,12.17pm,Harmen Stevens‏ ,"Dear #depression After having read Musashi, you simply know there is a Path. You also know when you are led astray by whatever reason. The last three days you didn't mislead me. And I got after it. Relentlessly.", #depression#DisciplineEqualsFreedom #SamuraiGang #dadlife #twins,Male
17-Oct-18,9.57am,Andreas Gerdén‏ ,"Asking for help or for someone to lend an ear is sometimes extremely difficult because we feel we’re a burden to others. It’s in our most isolated state that we need the reminder that we are worth it, we’re not a burden. We’re allowed to ask for help. ", #depression,Male
17-Oct-18,9.43am,Christina Bindon‏ ,I've loved her music forever and it was such a great episode. Something about hearing someone you admire be very open is so helpful. Strongly recommended,#depression #mentalhealth,Male
17-Oct-18,8.30am,myselfandhealth‏ ,Being alone doesn't mean I don't have friends. It means I have friends that understand when I want to be alone. ,#anxiety #bipolar #depression,Female
17-Oct-18,12.56am,Dr Darpan Kaur‏ ,"Stressful events, genetic vulnerability, neurobiological changes,etc can link to depression. Feeling sad, hopeless, miserable, pervasive low mood, crying spells, etc can occur. Depression can get complicated. Awareness on Early identification and treatment is needed.", #depression,Female
17-Oct-18,12.26am,Leon Mckenzie‏,"I use my voice to inspire those who are silent. Keep trying, keep faith and Fight it. ",#mentalhealth #depression #resilience #mindset #suicide #reinvention #fitness #talk,Female
16-Oct-18,11.14pm,Nicole Carman‏ ,"Someone who told me that Jesus helped them through #depression just unfollowed me because I told them that I don't currently find comfort in Jesus at this point in my life. Maybe one day, I said, but not right now. I won't even say how that makes them look as a person.", #depression,Female
16-Oct-18,12.25am,Nicole Carman‏ ,"I made it to by Dr. appt (wasn't sure if I would, considering how I've been feeling) with a PMHNP & she's def. going to be the main #mentalhealth professional I see. It was a really good visit. She gave me a month's trial of Latuda to try. Fingers crossed!",#bipolar #depression,Female
16-Oct-18,9.24am,Jennifer Down‏ ,"Fear of failure but no urge to be productive. It’s wanting friends but hating to socialise Wanting to be alone but not lonely It’s feeling everything at once,then feeling paralysingly numb",#anxiety  #depression ,Female
15-Oct-18,6.46pm,Tony‏ ,I cannot function when it’s out of control. It eats at me physically which then wears me down mentally. I nearly attempted #suicide because I was running out of my medication and had no where to turn.  #anxiety is #depression evil step brother.,#suicide #anxiety #depression ,Male
15-Oct-18,5.51pm,Jules,Its worth trying. I’m feeling a little better...,#anxiety #depression #KeepTalkingMH #sicknotweak,Female
15-Oct-18,8.31am, 🍂 🍁Shelli 🍁 🍂‏ ,Struggling at work today. I am so tired of feeling this way but I will keep fighting and get through this workday somehow!,#bipolar #keeptalkingmh #depression #anxiety #SickNotWeak,Female
15-Oct-18,12.00am,Johann Hari,“An abnormal reaction to an abnormal situation is normal behavior.” - Viktor E. Frankl,#Depression #Anxiety,Male
14-Oct-18,8.49pm,Lillian Blaire  🌈‏ ,Cloaked in darkness I crawl the lonely road leading nowhere on bloody knees every inch in agony There’s no glamour here no beauty in this tragedy just endless days trapped in my unfocused mind heart barely beating waiting for meaning But I have yet to see the light, #depression,Female
14-Oct-18,12.51pm,Sindel Pellion‏ ,"It's the 16th anniversary of my brother's death today. He OD'd on a nasty combination of Ambien, muscle relaxers and alcohol.", #depression#MentalHealthAwareness,Female
14-Oct-18,9.27am,Storyofnaijagirls‏ ,My prayer goes to everyone who is secretly battling with depression but still show up and behave alright to the world....remain strong you aare not alone,#storyofnaijagirls #depression #DepressionIsReal,Female
13-Oct-18,7.27pm,Lorelei Phillips‏,"Very depressed today... Ups and downs, I'm so sick of it. The last two weeks have been rough. I'm getting sick of being positive and upbeat. Once in a while I could use a hug or just someone who understands!",#depression #anxiety #PTSD,Female
13-Oct-18,9.22am,A. N. Gibson‏,Part of my #depression is having a really hard time recognizing that #struggle isn't permanent. 🙈 That's why I try to keep a list in my 📱 of all the times I did well when I thought I couldn't., #depression#KeepsMeGoing #SmartStrategy,Female
12-Oct-18,7.23am,"Princess, The Tower‏ ",“Some days a dark cloud lingers over me and I can’t feel hope. Experiencing gratitude feels impossible… You may feel broken today but the fact that you push through the suffering…keep investing in life is an act of pure valor.” , #depression,Female
10-Oct-18,2.03am,JamesChurchfield BBC‏,Twelve months ago I was in the midst of one of the worst periods of my life. Almost a year on I’m proof positive there is light at the end of the #depression tunnel. Be kind to yourself and always be there for others in crisis ,#depression  #WorldMentalHealthDay ,Male
9-Oct-18,10.54pm,Mental Health UK,"""I lost all self-confidence and constantly doubted my ability to do anything."" ",#depression  #WorldMentalHealthDay ,Male
9-Oct-18,7.11pm,Chris✞chronicpainDAD‏ ,"I have struggled with #depression, #anxiety and suicidal thoughts over the many years of living in #chronicpain ",#depression#anxiety  #chronicpain ,Male
9-Oct-18,7.47am,Myrica Cook‏ ,"I’ve been suffering with some returning #depression, but my best friend told me to smile so I hit the gym and came out just that way! Smiling and satisfied! What gets you out of your funk?", #depression#workoutmotivation #selfcare #smile #haveagoodone #OffBeatReads,Female
9-Oct-18,9.49am,Audrey Semprun‏,Some days Blue days Days when I wake up My soul in a vortex Pulling me down And down And down Into a place Where tears escape Unwanted You may see sloth But all I see Is darkness And pain Yes Sometimes Depression Knows my name,#vss365 #sloth #depression #amwriting #melonchony,Female
9-Oct-18,6.25am,Nicole Carman‏ ,"I look fine? I seem okay? Thanks, Karen, but all that tells me is that my mask is on fleek.",#depression #bipolar #bpd #anxiety #paranoia #MHAP #KeepTalkingMH #mentalhealth #MentalHealthAwareness,Female
8-Oct-18,11.01pm,Sindi van Zyl  🌻,The pattern is the same. You want to impress ... you work yourself to the bone ... you start to burn out ... but you need to keep going like a hamster in a wheel. I've RTed a long list of clinical psychologists. , #depression,Female
8-Oct-18,11.00pm,Thrive‏ ,"One of the most important pieces of advice that I have ever received is ""Don't believe everything you think."" Sometimes your mind can be your own worst enemy.",#quote #mentalhealth #depression #anxiety #support,Male
8-Oct-18,1.30am,Maddy‏,"Another man decided to take his own life despite seemingly having everything around him he needed. Hate reading this type of stuff. Blokes need to talk, trust me it really does save lives ", #depression,Male
8-Oct-18,12.34am,zekellie,"You never know if the person you're talking with online or via text is in pain, crying, wanting to end it. Sometimes just asking if someone is okay is all it takes.",#MentalHealthAwareness #depression #suicide,Female
7-Oct-18,2.01pm,Depression Notes™   ,I feel like our account gets discriminated against because we have depression in the name. Even if you search #Depression on Instagram you get a “are you sure you want to see this stuff?” Message. It’s a joke.  Depression should be talked about not hidden away in the shadows, #depression,Male
7-Oct-18,7.48am, 🌸‏ ,"I am able to function because I sought help from professionals, take the proper medication & go to therapy. Most importantly because of people who wish me well... enough to sometimes sponsor & push me to go to therapy. I'm grateful for it all.",#depression #tweetandtalk,Female
7-Oct-18,7.35am, 🌸‏ ,"There is both comfort & despair in knowing that others suffer from Mental Illness too. Comfort because you know you're not alone. Despair because despite it being so common, we still feel completely alone in our fight.",#depression #tweetandtalk,Female
7-Oct-18,5.22am,Alshepmcr‏ ,I would go out tonight but A I haven’t got a stitch to wear B I have social anxiety ,#alshepmcr #atreetart #prestwich #mcr #manchester #mentalhealth #anxiety #depression #autism #chalk #itwillwashoff #stigma #awareness ,Male
7-Oct-18,1.20am,Ms_Gupta 🇿🇦‏ ,"Please check on your depressed friends, even if they shut you out, don't give up on them. Check on them even if they don't pick up your calls or reply to your texts. At times knowing that somebody out there cares is all that is keeping them alive. ", #depression,Female
6-Oct-18,7.55am,Sophie‏ ,"It's maddening that people still say ""just snap out of it"" like we haven't already tried that method...it doesn't work. There is no way that any of us would willingly stay suffering. People need to be more careful with their words.",#EndTheStigma #ocd #depression #anxiety,Male
6-Oct-18,7.17am,Dom Mcloughlin #ProEurope #PeoplesVote,"Well, I’m stunned, in a fabulous way, for all your support when I’ve needed it. I have tried to respond individually to every message sent, which was a lot. I don’t think I’ve missed anyone out, but if I have, I apologise. You guys are amazing. Thanks ",#Depression #EndTheStigma,Male
6-Oct-18,3.31am,Thomas Jackson‏ ,"I’m recovering well, but the distance and insight I have now into how sick I was, is scary", #depression,Male
6-Oct-18,12.00am,SADAG‏ ,"""I am here for you, your feelings are valid. You don't have to do this alone, we can get through this together.""",#SuicidePrevention #Depression #WorldMentalHealthDay,Male
5-Oct-18,4.11pm,°⋆⋅𝖏𝖊𝖘𝖘𝖎𝖈𝖆𝖆𝖓𝖓𝖊𝖊⋅⋆°‏ ,"I'm going to keep talking about my struggles with suicide and mental health, BECAUSE WE SHOULD BE ABLE TO TALK ABOUT IT WITHOUT BEING JUDGED! I WONT BE SILENCED!",#mentalhealth #sicknotweak #suicide #depression #anxiety #MentalHealthMatters #MakeChesterProud #EndTheStigma,Female
5-Oct-18,6.44am,Dom Mcloughlin #ProEurope #PeoplesVote,"Guys, I’m so sad to say I’ve had a bad few days, despite trying my best to be strong. I now realise I can’t just magic happy mental health for me. However, one thing I can do is to stay positive, never give up and be helped and guided by your support",#Depression #EndTheStigma,Male
5-Oct-18,5.31am,Linda Gask‏ ,I think my mood has been seriously affected by blood pressure medication ,#depression #outoftheblue,Male
4-Oct-18,6.25pm,A. N. Gibson‏ ,Sometimes I wonder if people see me or my symptoms. ,#RandomThoughts #depression #anxiety,Female
3-Oct-18,6.01am,Lifestyle Medicine‏ ,It might surprise you that strength training has some proven anti-aging and health benefits. Also it's the best medicine for our mental health,#Exercise #bodybuilding #prevention #Depression #AntiAging,Male
3-Oct-18,5.14am,Jennifer Down‏,"It comes out of nowhere, Effects you at anytime Makes your smile turn to tears, Makes you feel worthless & dead inside, It replaces you with anxiety & unhappiness, Costs a thousand sleepless nights, Shuts you off from the world, It makes you give up", #depression,Female
2-Oct-18,7.49pm,Katrina White 🌤 🌈 💕‏ ,"Here's to you staying strong, and have fought a long hard battle and are staying strong. You're a champion, an inspiration and blessing to us all. You're proof that we all can win this fight. ",#depression #MentalHealth #MentalHealthMatters #projectsemicolon #YouMatter,Female
2-Oct-18,12.44pm,Civvy Karla‏ ,You only are alone until you talk. You are only lost until you tell someone how to reach you. You are never in this scrap alone. You can still win this.,#PTSD #Anxiety #Depression #AngerIssues #MilitaryFamily #Oppos #BuddyCheck #VeteranSuicide #Talk,Female
2-Oct-18,11.06pm,Ocean_Patriot‏ ,“Suicide doesn’t end the chances of life getting worse. It eliminates the possibility of it ever getting better.” -Unknown,#DEPRESSION #PTSD  #ANXIETY.,Female
2-Oct-18,9.23am,A. L. Norton‏ ,My new relaese hit bestseller today too!,#bestseller #amazon #free #kindleunlinted #SuicidePrevention #depression #stopthestigma,Female
2-Oct-18,12.48am,jon adams‏ ,Why? Because we’re spoken for not with Often assumed we’re less than human Made to feel we don’t fit & cant belong on our terms only other people’s who r ‘not us’ We have to hide or mask just to exist here All this steals any joy or hope Why? ,#depression #ActuallyAutistic,Male
1-Oct-18,3.36pm,tanja windegger‏ ,"sorry, we can't just snap out of ""it""... there actually are physiological reasons for our symptoms and it takes a long time to heal and repair them - like years and even decades..",#cptsd #depression #anxiety,Female
1-Oct-18,12.32pm,Daniel Carcillo‏,"Dylan Thomas, a 16 yr old Georgia high school football player died Sunday evening after sustaining a severe brain injury from a game Friday night",#TBI #Concussion #MentalHealth #CTE #anxiety #depression #suicide #death #headache ,Male
1-Oct-18,10.04am,"Adam B. Hill, M.D.‏",Didn’t expect to wake up and see my mug on the front of Modern Healthcare??!! I feel so blessed to be able to live an open life with a history of depression and addiction in modern medicine,#modernhealthcare #depression #stigma #MentalHealthAwareness,Male
1-Oct-18,9.36am, 💙  👣 Life with Lyna  🐾  💜‏ ,"Some days It's extra hard: To get up, To be a parent, To make the calls, To go to the appointments, To shower, To eat, To breathe. Somedays it's extra hard just to be. To those of you who feel it, who live it, me too.",#MHAP #MentalHealth #KeepTalkingMH #depression #SickNotWeak,Female
1-Oct-18,8.14am,Eichin Chang-Lim‏ ,"“Tender and deeply moving.” “This is a beautiful story, at times aching, and filled with compassion and pathos.”",#Depression #RRBC #IARTG #Romance #Suspense #Depression #PTSD #Hollywood,Female
1-Oct-18,2.15am,The Counsellors Café,A moment that changed me: when deep sadness drove me to counselling 'I still don’t know whether I had – or have  – #depression. But it was only by coming to terms with my feelings that I avoided sliding into an even darker place'  , #depression#sadness #counselling,Male
